matt_ref,rank,luke_ref,score,score_content,score_all,window_support,nonlocality_vs_primary
Matt 13:38,18,Luke 8:21,0.086515,0.062539,0.148167,0.058354,1.71
Matt 13:38,19,Luke 6:22,0.085958,0.073308,0.118485,0.061147,99.71
Matt 13:38,20,Luke 5:34,0.084367,0.05454,0.161065,0.052603,126.71
Matt 13:39,1,Luke 10:2,0.128521,0.12497,0.137653,0.066492,95.57
Matt 13:39,2,Luke 8:5,0.117815,0.090348,0.188442,0.06253,19.43
Matt 13:39,3,Luke 4:3,0.092061,0.071059,0.146067,0.061577,203.43
Matt 13:39,4,Luke 8:12,0.081701,0.056151,0.147399,0.066058,12.43
Matt 13:39,5,Luke 6:35,0.072497,0.070733,0.077034,0.06912,88.43
Matt 13:39,6,Luke 22:70,0.07197,0.052039,0.123222,0.125256,663.57
Matt 13:39,7,Luke 1:7,0.067751,0.056069,0.097792,0.051015,369.43
Matt 13:39,8,Luke 8:11,0.066164,0.049412,0.109239,0.079137,13.43
Matt 13:39,9,Luke 1:33,0.066062,0.065613,0.067218,0.09083,343.43
Matt 13:39,10,Luke 13:30,0.061092,0.065404,0.050004,0.039909,278.57
Matt 13:39,11,Luke 12:34,0.059845,0.051645,0.080931,0.058345,223.57
Matt 13:39,12,Luke 4:13,0.059828,0.052269,0.079265,0.039236,193.43
Matt 13:39,13,Luke 7:28,0.058428,0.034956,0.118782,0.068072,46.43
Matt 13:39,14,Luke 1:55,0.058076,0.056287,0.062676,0.070422,321.43
Matt 13:39,15,Luke 20:43,0.057606,0.060435,0.050332,0.04722,551.57
Matt 13:39,16,Luke 11:34,0.057297,0.050832,0.07392,0.056103,169.57
Matt 13:39,17,Luke 5:17,0.056615,0.052992,0.065933,0.049676,145.43
Matt 13:39,18,Luke 22:58,0.056371,0.035986,0.10879,0.052306,651.57
Matt 13:39,19,Luke 20:34,0.053692,0.050244,0.06256,0.117897,542.57
Matt 13:39,20,Luke 4:6,0.053659,0.04397,0.078574,0.051003,200.43
Matt 13:40,1,Luke 17:26,0.108982,0.103711,0.122536,0.058694,405.86
Matt 13:40,2,Luke 12:35,0.095522,0.100023,0.083947,0.058345,222.86
Matt 13:40,3,Luke 17:24,0.094389,0.08805,0.110689,0.107304,403.86
Matt 13:40,4,Luke 11:30,0.086962,0.089522,0.080379,0.051581,163.86
Matt 13:40,5,Luke 24:32,0.086605,0.083556,0.094444,0.044825,749.86
Matt 13:40,6,Luke 1:55,0.078169,0.068589,0.102804,0.053911,323.14
Matt 13:40,7,Luke 20:34,0.075312,0.061225,0.111537,0.087055,540.86
Matt 13:40,8,Luke 1:33,0.072736,0.062821,0.098232,0.085661,345.14
Matt 13:40,9,Luke 18:30,0.062972,0.045855,0.106986,0.068857,445.86
Matt 13:40,10,Luke 1:70,0.062146,0.068899,0.044779,0.057999,308.14
Matt 13:40,11,Luke 20:35,0.05604,0.049007,0.074125,0.087055,541.86
Matt 13:40,12,Luke 16:8,0.05348,0.044033,0.077772,0.062504,356.86
Matt 13:40,13,Luke 3:16,0.048403,0.038206,0.074623,0.075014,230.14
Matt 13:40,14,Luke 12:49,0.047816,0.05009,0.041968,0.040455,236.86
Matt 13:40,15,Luke 9:15,0.047071,0.049492,0.040845,0.032829,44.86
Matt 13:40,16,Luke 12:38,0.045945,0.041377,0.057691,0.038498,225.86
Matt 13:40,17,Luke 22:55,0.04375,0.043499,0.044395,0.040671,646.86
Matt 13:40,18,Luke 6:44,0.043605,0.047228,0.03429,0.051898,81.14
Matt 13:40,19,Luke 21:31,0.043244,0.043683,0.042116,0.037072,584.86
Matt 13:40,20,Luke 3:17,0.042479,0.03777,0.054589,0.069496,229.14
Matt 13:41,1,Luke 12:8,0.133284,0.11862,0.170992,0.091189,194.14
Matt 13:41,2,Luke 6:5,0.123664,0.101044,0.18183,0.064567,121.86
Matt 13:41,3,Luke 17:30,0.106832,0.088042,0.155149,0.066053,408.14
Matt 13:41,4,Luke 19:10,0.104766,0.089454,0.144142,0.066192,467.14
Matt 13:41,5,Luke 9:26,0.099381,0.077571,0.155465,0.067212,54.14
Matt 13:41,6,Luke 18:8,0.098966,0.081269,0.144471,0.061143,422.14
Matt 13:41,7,Luke 22:22,0.09736,0.093646,0.10691,0.045737,612.14
Matt 13:41,8,Luke 22:69,0.096902,0.075571,0.151756,0.070984,659.14
Matt 13:41,9,Luke 22:48,0.096241,0.082582,0.131365,0.060285,638.14
Matt 13:41,10,Luke 18:31,0.090613,0.072002,0.138472,0.056399,445.14
Matt 13:41,11,Luke 11:30,0.089516,0.062543,0.158875,0.051581,162.14
Matt 13:41,12,Luke 17:26,0.088179,0.072456,0.128609,0.058694,404.14
Matt 13:41,13,Luke 12:10,0.08806,0.074262,0.123541,0.059659,196.14
Matt 13:41,14,Luke 17:1,0.087972,0.073109,0.126194,0.047313,379.14
Matt 13:41,15,Luke 9:44,0.086322,0.080193,0.10208,0.066693,72.14
Matt 13:41,16,Luke 24:7,0.086133,0.072045,0.122361,0.053097,723.14
Matt 13:41,17,Luke 21:36,0.084611,0.072098,0.116787,0.054819,588.14
Matt 13:41,18,Luke 6:22,0.083368,0.071797,0.113122,0.061995,104.86
Matt 13:41,19,Luke 7:27,0.083077,0.072276,0.11085,0.068806,50.86
Matt 13:41,20,Luke 17:24,0.082619,0.061514,0.136886,0.107304,402.14
Matt 13:42,1,Luke 13:28,0.394048,0.393315,0.395934,0.170235,271.43
Matt 13:42,2,Luke 12:49,0.086016,0.089814,0.07625,0.034812,233.43
Matt 13:42,3,Luke 12:34,0.076963,0.068959,0.097545,0.065464,218.43
Matt 13:42,4,Luke 21:2,0.068078,0.07201,0.057968,0.068659,552.43
Matt 13:42,5,Luke 3:9,0.067405,0.062907,0.078971,0.072832,240.57
Matt 13:42,6,Luke 21:4,0.065771,0.060466,0.079413,0.057871,554.43
Matt 13:42,7,Luke 2:6,0.061924,0.059698,0.067649,0.044076,295.57
Matt 13:42,8,Luke 6:6,0.061511,0.043656,0.107422,0.062622,122.57
Matt 13:42,9,Luke 17:21,0.058337,0.063398,0.045322,0.087314,397.43
Matt 13:42,10,Luke 4:9,0.053108,0.037936,0.092121,0.049453,202.57
Matt 13:42,11,Luke 14:35,0.053017,0.040572,0.085018,0.106736,313.43
Matt 13:42,12,Luke 13:8,0.050604,0.035433,0.089617,0.038128,251.43
Matt 13:42,13,Luke 3:17,0.050251,0.039305,0.078397,0.048143,232.57
Matt 13:42,14,Luke 21:1,0.049658,0.040817,0.072391,0.068659,551.43
Matt 13:42,15,Luke 9:54,0.047064,0.044348,0.054049,0.034266,80.43
Matt 13:42,16,Luke 22:55,0.046487,0.045267,0.049625,0.030241,643.43
Matt 13:42,17,Luke 23:19,0.046417,0.045841,0.047899,0.026313,677.43
Matt 13:42,18,Luke 9:4,0.044422,0.04395,0.045636,0.03197,30.43
Matt 13:42,19,Luke 17:37,0.043707,0.035164,0.065676,0.03191,412.43
Matt 13:42,20,Luke 17:23,0.043059,0.046887,0.033215,0.066927,399.43
Matt 13:43,1,Luke 14:35,0.218145,0.224213,0.202542,0.095107,311.71
Matt 13:43,2,Luke 8:8,0.192808,0.187785,0.205725,0.093812,23.29
Matt 13:43,3,Luke 23:45,0.082966,0.065279,0.128446,0.049612,701.71
Matt 13:43,4,Luke 19:26,0.081532,0.068919,0.113967,0.069787,479.71
Matt 13:43,5,Luke 12:3,0.08019,0.069485,0.107716,0.047428,185.71
Matt 13:43,6,Luke 3:11,0.079562,0.052217,0.149877,0.046269,240.29
Matt 13:43,7,Luke 4:40,0.078767,0.060837,0.124871,0.046754,173.29
Matt 13:43,8,Luke 21:10,0.076321,0.081404,0.063252,0.04671,558.71
Matt 13:43,9,Luke 3:8,0.075505,0.08567,0.049365,0.061971,243.29
Matt 13:43,10,Luke 12:57,0.075376,0.059521,0.116148,0.046432,239.71
Matt 13:43,11,Luke 14:14,0.075109,0.060214,0.113408,0.062873,290.71
Matt 13:43,12,Luke 16:16,0.07194,0.047605,0.134517,0.068177,359.71
Matt 13:43,13,Luke 8:18,0.070027,0.076416,0.053598,0.044707,13.29
Matt 13:43,14,Luke 14:15,0.067165,0.046955,0.119133,0.065429,291.71
Matt 13:43,15,Luke 18:24,0.066188,0.044036,0.123151,0.066683,434.71
Matt 13:43,16,Luke 4:21,0.066012,0.060655,0.079787,0.039887,192.29
Matt 13:43,17,Luke 12:32,0.063944,0.049254,0.101719,0.080843,214.71
Matt 13:43,18,Luke 17:20,0.063609,0.039026,0.126823,0.075453,394.71
Matt 13:43,19,Luke 22:50,0.063108,0.052195,0.091171,0.033386,636.71
Matt 13:43,20,Luke 16:27,0.062083,0.056319,0.076904,0.061525,370.71
Matt 13:44,1,Luke 13:18,0.14718,0.150571,0.138459,0.184529,258.0
Matt 13:44,2,Luke 18:22,0.13118,0.124756,0.147697,0.107327,431.0
Matt 13:44,3,Luke 13:21,0.122068,0.12762,0.10779,0.111974,261.0
Matt 13:44,4,Luke 19:26,0.10321,0.105145,0.098236,0.069787,478.0
Matt 13:44,5,Luke 14:18,0.09126,0.092742,0.087449,0.073028,293.0
Matt 13:44,6,Luke 18:34,0.088535,0.082401,0.104306,0.046645,443.0
Matt 13:44,7,Luke 22:36,0.085948,0.077442,0.107821,0.062403,621.0
Matt 13:44,8,Luke 19:42,0.080166,0.079363,0.082232,0.034954,494.0
Matt 13:44,9,Luke 8:34,0.079427,0.063313,0.120863,0.05096,1.0
Matt 13:44,10,Luke 15:15,0.078986,0.065317,0.114136,0.041064,325.0
Matt 13:44,11,Luke 13:19,0.077256,0.071644,0.091685,0.184529,259.0
Matt 13:44,12,Luke 17:7,0.070428,0.060691,0.095466,0.038431,380.0
Matt 13:44,13,Luke 17:31,0.069647,0.062109,0.08903,0.051981,404.0
Matt 13:44,14,Luke 6:49,0.068108,0.065444,0.074957,0.086631,83.0
Matt 13:44,15,Luke 17:28,0.066717,0.066616,0.066978,0.056891,401.0
Matt 13:44,16,Luke 23:14,0.06445,0.071271,0.046911,0.040865,670.0
Matt 13:44,17,Luke 12:34,0.063301,0.060493,0.07052,0.058086,215.0
Matt 13:44,18,Luke 21:31,0.063011,0.059556,0.071893,0.066982,578.0
Matt 13:44,19,Luke 6:20,0.062105,0.055628,0.07876,0.059567,112.0
Matt 13:44,20,Luke 12:33,0.061852,0.058407,0.07071,0.07404,214.0
Matt 13:45,1,Luke 13:18,0.215871,0.217391,0.21196,0.184529,256.29
Matt 13:45,2,Luke 13:20,0.119125,0.102592,0.161637,0.14534,258.29
Matt 13:45,3,Luke 13:19,0.104884,0.103439,0.108602,0.184529,257.29
Matt 13:45,4,Luke 12:31,0.09591,0.092636,0.10433,0.05922,210.29
Matt 13:45,5,Luke 6:43,0.092481,0.094251,0.08793,0.061654,90.71
Matt 13:45,6,Luke 21:31,0.091085,0.085986,0.104196,0.061697,576.29
Matt 13:45,7,Luke 6:20,0.085186,0.080314,0.097712,0.056027,113.71
Matt 13:45,8,Luke 13:21,0.084987,0.087848,0.077633,0.098222,259.29
Matt 13:45,9,Luke 7:31,0.080372,0.080262,0.080652,0.07969,53.71
Matt 13:45,10,Luke 18:16,0.079076,0.073687,0.092934,0.058777,423.29
Matt 13:45,11,Luke 7:32,0.078774,0.081604,0.071497,0.079336,52.71
Matt 13:45,12,Luke 6:49,0.077796,0.077955,0.077385,0.077186,84.71
Matt 13:45,13,Luke 9:62,0.075694,0.069945,0.090477,0.040362,83.29
Matt 13:45,14,Luke 17:24,0.073001,0.066235,0.090399,0.045666,395.29
Matt 13:45,15,Luke 11:16,0.072119,0.076988,0.059598,0.045205,141.29
Matt 13:45,16,Luke 19:10,0.071138,0.071445,0.070348,0.044652,460.29
Matt 13:45,17,Luke 6:48,0.070122,0.070757,0.068491,0.089562,85.71
Matt 13:45,18,Luke 8:15,0.06979,0.071704,0.064869,0.028387,19.71
Matt 13:45,19,Luke 20:4,0.065064,0.069766,0.052974,0.038457,502.29
Matt 13:45,20,Luke 17:20,0.060425,0.038124,0.117773,0.056016,391.29
Matt 13:46,1,Luke 19:26,0.13731,0.14893,0.107429,0.045679,474.57
Matt 13:46,2,Luke 18:22,0.113633,0.101383,0.145134,0.068062,427.57
Matt 13:46,3,Luke 19:32,0.089381,0.09505,0.074803,0.027034,480.57
Matt 13:46,4,Luke 14:18,0.086482,0.089946,0.077574,0.040195,289.57
Matt 13:46,5,Luke 22:36,0.079773,0.069593,0.105948,0.034586,617.57
Matt 13:46,6,Luke 22:13,0.07713,0.080942,0.067326,0.031509,594.57
Matt 13:46,7,Luke 24:2,0.061517,0.038616,0.120405,0.039035,709.57
Matt 13:46,8,Luke 4:40,0.061251,0.03238,0.135491,0.032544,178.43
Matt 13:46,9,Luke 8:18,0.058709,0.054234,0.070215,0.033868,18.43
Matt 13:46,10,Luke 3:11,0.058586,0.050044,0.08055,0.021855,245.43
Matt 13:46,11,Luke 14:19,0.057387,0.059275,0.052532,0.037463,290.57
Matt 13:46,12,Luke 24:24,0.056265,0.05859,0.050287,0.032556,731.57
Matt 13:46,13,Luke 15:4,0.050342,0.053135,0.043159,0.036971,310.57
Matt 13:46,14,Luke 9:13,0.047353,0.048691,0.043911,0.027806,32.57
Matt 13:46,15,Luke 15:9,0.046191,0.048937,0.03913,0.032955,315.57
Matt 13:46,16,Luke 24:3,0.045712,0.046398,0.043946,0.026033,710.57
Matt 13:46,17,Luke 15:8,0.045296,0.047682,0.039159,0.043123,314.57
Matt 13:46,18,Luke 11:10,0.044884,0.047341,0.038568,0.034252,133.57
Matt 13:46,19,Luke 17:28,0.04421,0.046567,0.038147,0.033289,397.57
Matt 13:46,20,Luke 9:33,0.043325,0.044056,0.041446,0.032156,52.57
Matt 13:47,1,Luke 13:18,0.198367,0.202095,0.18878,0.114121,252.86
Matt 13:47,2,Luke 13:19,0.118698,0.107048,0.148656,0.114121,253.86
Matt 13:47,3,Luke 13:20,0.109684,0.095373,0.146485,0.092869,254.86
Matt 13:47,4,Luke 21:4,0.089955,0.072364,0.135188,0.076255,545.86
Matt 13:47,5,Luke 6:20,0.084624,0.074663,0.110239,0.055259,117.14
Matt 13:47,6,Luke 21:31,0.084193,0.079936,0.095139,0.04645,572.86
Matt 13:47,7,Luke 13:21,0.079449,0.081666,0.073748,0.053475,255.86
Matt 13:47,8,Luke 9:62,0.075398,0.065023,0.102076,0.030539,79.86
Matt 13:47,9,Luke 18:16,0.073939,0.068502,0.087921,0.04061,419.86
Matt 13:47,10,Luke 7:32,0.073465,0.075862,0.067302,0.044461,56.14
Matt 13:47,11,Luke 6:47,0.065874,0.067044,0.062866,0.055372,90.14
Matt 13:47,12,Luke 6:49,0.063717,0.062498,0.066853,0.054825,88.14
Matt 13:47,13,Luke 17:24,0.061969,0.046893,0.100738,0.070581,391.86
Matt 13:47,14,Luke 11:23,0.060253,0.065398,0.047023,0.034243,144.86
Matt 13:47,15,Luke 7:31,0.057954,0.057059,0.060256,0.049905,57.14
Matt 13:47,16,Luke 6:48,0.0572,0.056727,0.058419,0.055372,89.14
Matt 13:47,17,Luke 17:20,0.05595,0.035441,0.108688,0.036923,387.86
Matt 13:47,18,Luke 21:1,0.053786,0.034563,0.103217,0.078117,542.86
Matt 13:47,19,Luke 23:20,0.05183,0.050708,0.054716,0.041939,669.86
Matt 13:47,20,Luke 17:6,0.051072,0.033884,0.095271,0.029159,373.86
Matt 13:48,1,Luke 6:43,0.12168,0.129937,0.100447,0.095814,95.86
Matt 13:48,2,Luke 14:35,0.118942,0.130322,0.08968,0.077263,303.14
Matt 13:48,3,Luke 8:15,0.064627,0.056393,0.085799,0.036838,24.86
Matt 13:48,4,Luke 22:62,0.061017,0.065938,0.048362,0.035593,640.14
Matt 13:48,5,Luke 16:6,0.050261,0.034424,0.090985,0.040625,341.14
Matt 13:48,6,Luke 21:4,0.049629,0.047485,0.055141,0.070088,544.14
Matt 13:48,7,Luke 8:20,0.049137,0.051752,0.042411,0.036894,19.86
Matt 13:48,8,Luke 3:9,0.047239,0.046122,0.05011,0.046229,250.86
Matt 13:48,9,Luke 1:10,0.046196,0.045912,0.046929,0.041458,381.86
Matt 13:48,10,Luke 22:16,0.045066,0.048732,0.035637,0.035358,594.14
Matt 13:48,11,Luke 7:1,0.042689,0.040072,0.049417,0.047451,88.86
Matt 13:48,12,Luke 24:49,0.042215,0.040129,0.047581,0.030854,753.14
Matt 13:48,13,Luke 9:31,0.040543,0.038799,0.045027,0.036882,47.14
Matt 13:48,14,Luke 4:21,0.040235,0.04119,0.037778,0.044065,200.86
Matt 13:48,15,Luke 2:40,0.039993,0.03611,0.049981,0.028475,271.86
Matt 13:48,16,Luke 4:20,0.03725,0.036331,0.039613,0.044065,201.86
Matt 13:48,17,Luke 13:28,0.037222,0.035198,0.042426,0.158959,261.14
Matt 13:48,18,Luke 5:3,0.036095,0.031875,0.046945,0.026882,174.86
Matt 13:48,19,Luke 19:30,0.035941,0.031002,0.048643,0.027454,475.14
Matt 13:48,20,Luke 6:44,0.035789,0.038596,0.028571,0.095814,94.86
Matt 13:49,1,Luke 6:45,0.104514,0.063892,0.20897,0.075761,95.57
Matt 13:49,2,Luke 17:26,0.103232,0.093697,0.12775,0.046047,390.43
Matt 13:49,3,Luke 6:22,0.096284,0.100978,0.084214,0.05506,118.57
Matt 13:49,4,Luke 22:55,0.088538,0.07726,0.11754,0.064703,631.43
Matt 13:49,5,Luke 17:24,0.085624,0.079548,0.101246,0.077027,388.43
Matt 13:49,6,Luke 11:30,0.082452,0.080878,0.086499,0.048938,148.43
Matt 13:49,7,Luke 1:55,0.075279,0.061966,0.109513,0.04113,338.57
Matt 13:49,8,Luke 4:35,0.07422,0.076667,0.067925,0.053492,188.57
Matt 13:49,9,Luke 20:34,0.072316,0.055313,0.11604,0.059083,525.43
Matt 13:49,10,Luke 12:57,0.069701,0.05542,0.106424,0.041541,229.43
Matt 13:49,11,Luke 1:33,0.069344,0.056755,0.101717,0.060874,360.57
Matt 13:49,12,Luke 15:10,0.069291,0.062309,0.087247,0.036489,311.43
Matt 13:49,13,Luke 4:30,0.068571,0.076858,0.04726,0.043022,193.57
Matt 13:49,14,Luke 24:36,0.065321,0.069677,0.054121,0.031354,738.43
Matt 13:49,15,Luke 18:30,0.06039,0.041427,0.10915,0.051318,430.43
Matt 13:49,16,Luke 14:14,0.058631,0.044487,0.095001,0.045155,280.43
Matt 13:49,17,Luke 15:7,0.058103,0.057788,0.058913,0.03048,308.43
Matt 13:49,18,Luke 1:70,0.057601,0.062247,0.045655,0.030255,323.57
Matt 13:49,19,Luke 20:35,0.057123,0.044275,0.09016,0.059083,526.43
Matt 13:49,20,Luke 2:46,0.056908,0.039474,0.101739,0.044575,267.57
Matt 13:50,1,Luke 13:28,0.394048,0.393315,0.395934,0.179349,257.71
Matt 13:50,2,Luke 12:49,0.086016,0.089814,0.07625,0.030758,219.71
Matt 13:50,3,Luke 12:34,0.076963,0.068959,0.097545,0.069161,204.71
Matt 13:50,4,Luke 21:2,0.068078,0.07201,0.057968,0.080604,538.71
Matt 13:50,5,Luke 3:9,0.067405,0.062907,0.078971,0.044197,254.29
Matt 13:50,6,Luke 21:4,0.065771,0.060466,0.079413,0.072279,540.71
Matt 13:50,7,Luke 2:6,0.061924,0.059698,0.067649,0.03797,309.29
Matt 13:50,8,Luke 6:6,0.061511,0.043656,0.107422,0.073315,136.29
Matt 13:50,9,Luke 17:21,0.058337,0.063398,0.045322,0.054995,383.71
Matt 13:50,10,Luke 4:9,0.053108,0.037936,0.092121,0.044296,216.29
Matt 13:50,11,Luke 14:35,0.053017,0.040572,0.085018,0.1004,299.71
Matt 13:50,12,Luke 13:8,0.050604,0.035433,0.089617,0.039966,237.71
Matt 13:50,13,Luke 3:17,0.050251,0.039305,0.078397,0.047194,246.29
Matt 13:50,14,Luke 21:1,0.049658,0.040817,0.072391,0.080604,537.71
Matt 13:50,15,Luke 9:54,0.047064,0.044348,0.054049,0.041236,66.71
Matt 13:50,16,Luke 22:55,0.046487,0.045267,0.049625,0.064703,629.71
Matt 13:50,17,Luke 23:19,0.046417,0.045841,0.047899,0.029189,663.71
Matt 13:50,18,Luke 9:4,0.044422,0.04395,0.045636,0.038449,16.71
Matt 13:50,19,Luke 17:37,0.043707,0.035164,0.065676,0.037488,398.71
Matt 13:50,20,Luke 17:23,0.043059,0.046887,0.033215,0.077027,385.71
Matt 13:51,1,Luke 18:21,0.199833,0.220437,0.146852,0.101733,418.0
Matt 13:51,2,Luke 24:9,0.157519,0.169695,0.126208,0.068846,708.0
Matt 13:51,3,Luke 21:32,0.155409,0.197848,0.046277,0.078473,567.0
Matt 13:51,4,Luke 16:14,0.147605,0.156822,0.123904,0.076989,344.0
Matt 13:51,5,Luke 2:50,0.140942,0.154484,0.106122,0.058184,267.0
Matt 13:51,6,Luke 18:34,0.139764,0.14964,0.114369,0.052842,431.0
Matt 13:51,7,Luke 8:45,0.131545,0.139714,0.110541,0.046689,0.0
Matt 13:51,8,Luke 12:30,0.127753,0.159193,0.046908,0.073289,199.0
Matt 13:51,9,Luke 6:10,0.124378,0.151303,0.055142,0.049166,134.0
Matt 13:51,10,Luke 21:36,0.121784,0.131155,0.097688,0.066911,571.0
Matt 13:51,11,Luke 3:20,0.11625,0.146716,0.037908,0.060248,245.0
Matt 13:51,12,Luke 12:10,0.11109,0.143641,0.027387,0.046015,179.0
Matt 13:51,13,Luke 24:45,0.110962,0.120767,0.085752,0.049354,744.0
Matt 13:51,14,Luke 21:12,0.105201,0.115747,0.078081,0.052165,547.0
Matt 13:51,15,Luke 13:17,0.093927,0.095174,0.090721,0.115015,245.0
Matt 13:51,16,Luke 15:3,0.079836,0.086546,0.062582,0.081138,301.0
Matt 13:51,17,Luke 8:10,0.077966,0.085482,0.058637,0.094807,35.0
Matt 13:51,18,Luke 9:43,0.076827,0.084132,0.058044,0.069072,54.0
Matt 13:51,19,Luke 12:41,0.076517,0.086052,0.051999,0.079202,210.0
Matt 13:51,20,Luke 21:4,0.074658,0.080973,0.05842,0.072279,539.0
Matt 13:52,1,Luke 13:18,0.138266,0.133914,0.149455,0.112345,243.75
Matt 13:52,2,Luke 18:21,0.133474,0.137792,0.12237,0.101733,415.75
Matt 13:52,3,Luke 5:36,0.126533,0.130795,0.115575,0.09204,149.25
Matt 13:52,4,Luke 20:4,0.110181,0.126553,0.068082,0.073279,489.75
Matt 13:52,5,Luke 5:39,0.098218,0.102517,0.087163,0.072176,146.25
Matt 13:52,6,Luke 6:49,0.094422,0.094044,0.095394,0.08538,97.25
Matt 13:52,7,Luke 6:48,0.092507,0.08536,0.110886,0.093384,98.25
Matt 13:52,8,Luke 13:19,0.08513,0.084704,0.086225,0.098883,244.75
Matt 13:52,9,Luke 12:34,0.08355,0.07152,0.114482,0.054239,200.75
Matt 13:52,10,Luke 11:19,0.078645,0.07132,0.097479,0.063728,131.75
Matt 13:52,11,Luke 7:31,0.074962,0.076303,0.071514,0.063775,66.25
Matt 13:52,12,Luke 24:9,0.072181,0.071764,0.073252,0.068846,705.75
Matt 13:52,13,Luke 22:20,0.072166,0.079064,0.05443,0.068305,590.75
Matt 13:52,14,Luke 15:2,0.06752,0.076519,0.04438,0.1004,297.75
Matt 13:52,15,Luke 21:32,0.067435,0.08367,0.025687,0.078473,564.75
Matt 13:52,16,Luke 13:21,0.066987,0.071937,0.05426,0.052837,246.75
Matt 13:52,17,Luke 16:14,0.066885,0.06632,0.068337,0.074033,341.75
Matt 13:52,18,Luke 7:32,0.06665,0.070189,0.057548,0.062494,65.25
Matt 13:52,19,Luke 21:36,0.066135,0.066225,0.065902,0.066911,568.75
Matt 13:52,20,Luke 17:24,0.06457,0.054239,0.091138,0.052412,382.75
Matt 13:53,1,Luke 15:3,0.27129,0.266397,0.283871,0.080319,296.5
Matt 13:53,2,Luke 12:41,0.166189,0.16336,0.173463,0.068832,205.5
Matt 13:53,3,Luke 18:9,0.130074,0.125174,0.142673,0.063009,401.5
Matt 13:53,4,Luke 4:23,0.120913,0.116538,0.132164,0.13191,208.5
Matt 13:53,5,Luke 20:19,0.120473,0.113563,0.138239,0.076166,502.5
Matt 13:53,6,Luke 20:9,0.112446,0.104925,0.131785,0.059688,492.5
Matt 13:53,7,Luke 8:9,0.102152,0.082881,0.151704,0.080737,40.5
Matt 13:53,8,Luke 8:11,0.089157,0.072,0.133275,0.059303,38.5
Matt 13:53,9,Luke 12:50,0.070179,0.075235,0.057177,0.033341,214.5
Matt 13:53,10,Luke 22:37,0.06868,0.072104,0.059875,0.055634,605.5
Matt 13:53,11,Luke 9:4,0.06695,0.071234,0.055934,0.022459,10.5
Matt 13:53,12,Luke 2:39,0.064954,0.067409,0.058642,0.047099,282.5
Matt 13:53,13,Luke 12:59,0.06141,0.062294,0.059138,0.044163,223.5
Matt 13:53,14,Luke 13:6,0.061275,0.049881,0.090576,0.062085,229.5
Matt 13:53,15,Luke 18:31,0.060746,0.060436,0.061542,0.049405,423.5
Matt 13:53,16,Luke 20:34,0.059344,0.03743,0.115695,0.041055,517.5
Matt 13:53,17,Luke 21:29,0.058792,0.058254,0.060176,0.050717,559.5
Matt 13:53,18,Luke 16:26,0.054611,0.058324,0.045064,0.051291,351.5
Matt 13:53,19,Luke 19:9,0.05305,0.049884,0.061191,0.065246,444.5
Matt 13:53,20,Luke 24:15,0.051368,0.042487,0.074206,0.041191,709.5
Matt 13:54,1,Luke 4:15,0.22994,0.213605,0.271944,0.103826,218.75
Matt 13:54,2,Luke 1:43,0.157062,0.18576,0.083268,0.109091,360.75
Matt 13:54,3,Luke 4:24,0.115625,0.085578,0.192889,0.097251,209.75
Matt 13:54,4,Luke 13:10,0.115096,0.10346,0.145018,0.044091,231.25
Matt 13:54,5,Luke 2:48,0.110684,0.120197,0.08622,0.084131,275.75
Matt 13:54,6,Luke 11:49,0.097343,0.072952,0.160062,0.06123,157.25
Matt 13:54,7,Luke 7:35,0.092447,0.076897,0.132434,0.05018,66.75
Matt 13:54,8,Luke 4:23,0.09099,0.072439,0.138695,0.13191,210.75
Matt 13:54,9,Luke 4:28,0.084236,0.071555,0.116844,0.051127,205.75
Matt 13:54,10,Luke 7:5,0.083046,0.055596,0.153631,0.056215,96.75
Matt 13:54,11,Luke 20:7,0.080572,0.083715,0.072491,0.084876,488.25
Matt 13:54,12,Luke 6:6,0.079138,0.059857,0.128718,0.058387,144.75
Matt 13:54,13,Luke 4:16,0.078147,0.041997,0.171101,0.080174,217.75
Matt 13:54,14,Luke 4:32,0.077273,0.074341,0.084812,0.069805,201.75
Matt 13:54,15,Luke 4:44,0.076842,0.057929,0.125474,0.05462,189.75
Matt 13:54,16,Luke 11:31,0.076278,0.057531,0.124482,0.054818,139.25
Matt 13:54,17,Luke 8:41,0.07057,0.055951,0.10816,0.048263,10.75
Matt 13:54,18,Luke 4:31,0.069443,0.039277,0.147015,0.069805,202.75
Matt 13:54,19,Luke 11:1,0.067459,0.05341,0.103585,0.056346,109.25
Matt 13:54,20,Luke 7:8,0.067434,0.053512,0.103232,0.058473,93.75
Matt 13:55,1,Luke 6:16,0.164972,0.13672,0.237621,0.088281,137.0
Matt 13:55,2,Luke 6:14,0.16163,0.153597,0.182285,0.136604,139.0
Matt 13:55,3,Luke 1:46,0.144947,0.146846,0.140063,0.062205,360.0
Matt 13:55,4,Luke 1:60,0.137343,0.135205,0.14284,0.071922,346.0
Matt 13:55,5,Luke 8:21,0.130369,0.121747,0.152539,0.085558,33.0
Matt 13:55,6,Luke 5:10,0.122618,0.107099,0.162524,0.081861,182.0
Matt 13:55,7,Luke 1:34,0.116283,0.134405,0.069683,0.075054,372.0
Matt 13:55,8,Luke 2:34,0.114313,0.114299,0.11435,0.079982,292.0
Matt 13:55,9,Luke 2:16,0.109779,0.079745,0.187011,0.084506,310.0
