luke_ref,rank,matt_ref,score,score_content,score_all,window_support,nonlocality_vs_primary
Luke 22:12,13,Matt 26:17,0.042394,0.042664,0.041701,0.279928,1.5
Luke 22:12,14,Matt 16:21,0.042387,0.044842,0.036074,0.049449,376.5
Luke 22:12,15,Matt 24:28,0.041923,0.044647,0.034919,0.028995,87.5
Luke 22:12,16,Matt 13:58,0.040845,0.043335,0.034442,0.034485,472.5
Luke 22:12,17,Matt 23:23,0.040373,0.041949,0.03632,0.029118,131.5
Luke 22:12,18,Matt 22:36,0.038978,0.039961,0.036449,0.037925,163.5
Luke 22:12,19,Matt 25:41,0.03787,0.040636,0.030758,0.061751,23.5
Luke 22:12,20,Matt 21:17,0.037443,0.040271,0.03017,0.028071,228.5
Luke 22:13,1,Matt 26:19,0.326004,0.3095,0.368444,0.168477,0.0
Luke 22:13,2,Matt 26:17,0.147005,0.140435,0.163902,0.208053,2.0
Luke 22:13,3,Matt 18:13,0.117567,0.148311,0.038509,0.042252,332.0
Luke 22:13,4,Matt 26:18,0.096662,0.084979,0.126704,0.208053,1.0
Luke 22:13,5,Matt 26:2,0.094847,0.083624,0.123708,0.108404,17.0
Luke 22:13,6,Matt 10:39,0.086797,0.087915,0.083921,0.038219,614.0
Luke 22:13,7,Matt 9:7,0.080982,0.086729,0.066204,0.028893,684.0
Luke 22:13,8,Matt 13:46,0.07713,0.080942,0.067326,0.031509,485.0
Luke 22:13,9,Matt 25:41,0.076549,0.063794,0.109348,0.052639,24.0
Luke 22:13,10,Matt 3:3,0.074964,0.063128,0.105398,0.03907,875.0
Luke 22:13,11,Matt 14:16,0.070716,0.065777,0.083415,0.073198,457.0
Luke 22:13,12,Matt 22:22,0.06871,0.071365,0.061883,0.034344,178.0
Luke 22:13,13,Matt 22:4,0.066302,0.055876,0.093114,0.04762,196.0
Luke 22:13,14,Matt 8:19,0.064865,0.064369,0.066142,0.039494,706.0
Luke 22:13,15,Matt 21:30,0.064748,0.06538,0.063122,0.066292,216.0
Luke 22:13,16,Matt 21:29,0.064703,0.065805,0.06187,0.066292,217.0
Luke 22:13,17,Matt 20:23,0.061066,0.061021,0.061184,0.046609,257.0
Luke 22:13,18,Matt 25:10,0.060629,0.041504,0.109806,0.055336,55.0
Luke 22:13,19,Matt 8:21,0.058983,0.054798,0.069743,0.032276,704.0
Luke 22:13,20,Matt 25:34,0.056709,0.059494,0.049548,0.03734,31.0
Luke 22:14,1,Matt 15:35,0.135302,0.147904,0.102896,0.066719,402.67
Luke 22:14,2,Matt 27:45,0.120936,0.134876,0.085088,0.05626,100.33
Luke 22:14,3,Matt 25:13,0.086058,0.079082,0.103997,0.054135,52.67
Luke 22:14,4,Matt 8:13,0.084405,0.076205,0.105491,0.044537,712.67
Luke 22:14,5,Matt 24:44,0.077178,0.082386,0.063788,0.034093,72.67
Luke 22:14,6,Matt 15:28,0.075894,0.069973,0.09112,0.051175,409.67
Luke 22:14,7,Matt 17:18,0.072183,0.058853,0.106461,0.038143,352.67
Luke 22:14,8,Matt 18:1,0.070625,0.061051,0.095245,0.089136,343.67
Luke 22:14,9,Matt 10:2,0.069669,0.070459,0.067637,0.034431,651.67
Luke 22:14,10,Matt 14:15,0.066457,0.056855,0.091148,0.073198,458.67
Luke 22:14,11,Matt 20:9,0.060782,0.063921,0.052713,0.040046,271.67
Luke 22:14,12,Matt 26:45,0.059088,0.044945,0.095456,0.038243,25.33
Luke 22:14,13,Matt 9:22,0.056155,0.045725,0.082977,0.035174,669.67
Luke 22:14,14,Matt 20:3,0.052286,0.055745,0.043392,0.040603,277.67
Luke 22:14,15,Matt 24:50,0.051804,0.055422,0.042502,0.051274,66.67
Luke 22:14,16,Matt 20:5,0.051582,0.055276,0.042083,0.044926,275.67
Luke 22:14,17,Matt 10:19,0.050271,0.045373,0.062866,0.038847,634.67
Luke 22:14,18,Matt 26:40,0.04919,0.048516,0.050923,0.04567,20.33
Luke 22:14,19,Matt 20:12,0.049134,0.045001,0.05976,0.035354,268.67
Luke 22:14,20,Matt 26:1,0.048043,0.031146,0.091493,0.11621,18.67
Luke 22:15,1,Matt 26:17,0.099663,0.092567,0.11791,0.10278,3.33
Luke 22:15,2,Matt 26:18,0.086414,0.064046,0.143931,0.10278,2.33
Luke 22:15,3,Matt 26:19,0.083401,0.072915,0.110363,0.087996,1.33
Luke 22:15,4,Matt 5:28,0.082018,0.080705,0.085394,0.060617,809.33
Luke 22:15,5,Matt 26:2,0.076373,0.063025,0.110698,0.060543,18.33
Luke 22:15,6,Matt 26:26,0.069879,0.07071,0.067744,0.284673,5.67
Luke 22:15,7,Matt 26:21,0.069801,0.071836,0.064568,0.057713,0.67
Luke 22:15,8,Matt 27:19,0.061162,0.055416,0.075937,0.039827,73.67
Luke 22:15,9,Matt 13:17,0.059308,0.06288,0.050121,0.052823,515.33
Luke 22:15,10,Matt 12:4,0.057419,0.05551,0.062328,0.064247,578.33
Luke 22:15,11,Matt 17:12,0.054444,0.055608,0.051453,0.042444,359.33
Luke 22:15,12,Matt 17:15,0.053751,0.05128,0.060106,0.041542,356.33
Luke 22:15,13,Matt 14:16,0.049996,0.050234,0.049382,0.081942,458.33
Luke 22:15,14,Matt 9:11,0.048925,0.043196,0.063658,0.053809,681.33
Luke 22:15,15,Matt 11:18,0.0489,0.049958,0.046179,0.068849,594.33
Luke 22:15,16,Matt 16:21,0.044992,0.04452,0.046204,0.068883,378.33
Luke 22:15,17,Matt 24:49,0.04319,0.039803,0.051902,0.051274,68.33
Luke 22:15,18,Matt 23:36,0.04154,0.042624,0.038751,0.081158,120.33
Luke 22:15,19,Matt 26:12,0.04077,0.027388,0.07518,0.036468,8.33
Luke 22:15,20,Matt 25:42,0.040667,0.038979,0.045009,0.044153,24.33
Luke 22:16,1,Matt 24:34,0.185251,0.184244,0.187838,0.10598,84.0
Luke 22:16,2,Matt 5:20,0.178871,0.144056,0.268394,0.103054,818.0
Luke 22:16,3,Matt 23:39,0.174559,0.167292,0.193248,0.13952,118.0
Luke 22:16,4,Matt 18:3,0.163422,0.166245,0.156162,0.124108,343.0
Luke 22:16,5,Matt 12:28,0.156779,0.164031,0.138131,0.073776,555.0
Luke 22:16,6,Matt 5:26,0.14716,0.165008,0.101266,0.101162,812.0
Luke 22:16,7,Matt 21:43,0.144039,0.132631,0.173374,0.079779,205.0
Luke 22:16,8,Matt 16:28,0.139903,0.118876,0.19397,0.066629,372.0
Luke 22:16,9,Matt 26:29,0.137438,0.135487,0.142455,0.226768,8.0
Luke 22:16,10,Matt 13:14,0.131024,0.144068,0.097484,0.065351,519.0
Luke 22:16,11,Matt 25:12,0.130974,0.160768,0.054359,0.059553,55.0
Luke 22:16,12,Matt 24:2,0.12998,0.148163,0.083221,0.075045,116.0
Luke 22:16,13,Matt 14:16,0.125766,0.146777,0.071736,0.094842,459.0
Luke 22:16,14,Matt 15:6,0.122688,0.126324,0.113337,0.068046,433.0
Luke 22:16,15,Matt 21:31,0.120496,0.108783,0.150615,0.090469,217.0
Luke 22:16,16,Matt 26:21,0.120426,0.091629,0.194477,0.057713,0.0
Luke 22:16,17,Matt 25:9,0.119934,0.142218,0.062635,0.06396,58.0
Luke 22:16,18,Matt 10:23,0.118753,0.122964,0.107923,0.079809,632.0
Luke 22:16,19,Matt 12:4,0.117293,0.123331,0.101767,0.059693,579.0
Luke 22:16,20,Matt 5:27,0.113212,0.138195,0.048971,0.101162,811.0
Luke 22:17,1,Matt 26:27,0.260925,0.303471,0.151521,0.314938,0.0
Luke 22:17,2,Matt 10:40,0.156659,0.166456,0.131467,0.119232,621.0
Luke 22:17,3,Matt 26:26,0.129912,0.13589,0.11454,0.314938,1.0
Luke 22:17,4,Matt 18:5,0.108013,0.118087,0.082107,0.066164,347.0
Luke 22:17,5,Matt 10:41,0.102806,0.106814,0.092497,0.119232,620.0
Luke 22:17,6,Matt 15:36,0.090357,0.095149,0.078035,0.139458,409.0
Luke 22:17,7,Matt 27:35,0.082057,0.089385,0.063214,0.061348,83.0
Luke 22:17,8,Matt 27:9,0.076438,0.095972,0.026206,0.066818,57.0
Luke 22:17,9,Matt 25:3,0.071709,0.072711,0.069133,0.050212,70.0
Luke 22:17,10,Matt 10:42,0.062364,0.065017,0.055542,0.08998,619.0
Luke 22:17,11,Matt 11:14,0.06199,0.065979,0.051733,0.035867,605.0
Luke 22:17,12,Matt 26:39,0.059266,0.064855,0.044894,0.061514,12.0
Luke 22:17,13,Matt 20:10,0.059066,0.05947,0.058028,0.079139,278.0
Luke 22:17,14,Matt 16:7,0.057525,0.055178,0.063562,0.078844,399.0
Luke 22:17,15,Matt 20:22,0.056094,0.060438,0.044924,0.129276,266.0
Luke 22:17,16,Matt 20:23,0.052237,0.057287,0.039253,0.12668,265.0
Luke 22:17,17,Matt 23:26,0.048805,0.05064,0.044084,0.051745,137.0
Luke 22:17,18,Matt 23:25,0.048457,0.050396,0.043471,0.064702,138.0
Luke 22:17,19,Matt 20:11,0.047864,0.052932,0.034831,0.079139,277.0
Luke 22:17,20,Matt 21:39,0.046554,0.04873,0.04096,0.06114,215.0
Luke 22:18,1,Matt 26:29,0.431683,0.405673,0.498566,0.25028,0.0
Luke 22:18,2,Matt 23:39,0.15993,0.141137,0.208255,0.082635,126.0
Luke 22:18,3,Matt 5:20,0.130995,0.106161,0.194855,0.066978,826.0
Luke 22:18,4,Matt 8:29,0.125158,0.134164,0.101998,0.046312,706.0
Luke 22:18,5,Matt 18:3,0.12515,0.122513,0.13193,0.096684,351.0
Luke 22:18,6,Matt 24:21,0.123263,0.112127,0.151898,0.043985,105.0
Luke 22:18,7,Matt 24:34,0.121759,0.135778,0.085711,0.066492,92.0
Luke 22:18,8,Matt 5:26,0.120052,0.121601,0.116067,0.052684,820.0
Luke 22:18,9,Matt 12:28,0.118496,0.120882,0.112361,0.046474,563.0
Luke 22:18,10,Matt 25:12,0.111937,0.118477,0.095119,0.044312,63.0
Luke 22:18,11,Matt 10:23,0.108608,0.104398,0.119434,0.072388,640.0
Luke 22:18,12,Matt 21:43,0.108068,0.097742,0.134621,0.076257,213.0
Luke 22:18,13,Matt 24:2,0.106647,0.109188,0.100115,0.062558,124.0
Luke 22:18,14,Matt 20:22,0.105999,0.11735,0.076811,0.129276,268.0
Luke 22:18,15,Matt 16:28,0.105771,0.102452,0.114305,0.04558,380.0
Luke 22:18,16,Matt 27:43,0.104162,0.096038,0.125053,0.058373,89.0
Luke 22:18,17,Matt 26:42,0.101673,0.122472,0.04819,0.048465,13.0
Luke 22:18,18,Matt 13:14,0.098748,0.10617,0.079662,0.043088,527.0
Luke 22:18,19,Matt 15:6,0.095121,0.093093,0.100336,0.042605,441.0
Luke 22:18,20,Matt 25:9,0.090809,0.104806,0.054816,0.048549,66.0
Luke 22:19,1,Matt 26:26,0.317797,0.315502,0.323698,0.314938,3.05
Luke 22:19,2,Matt 15:36,0.287268,0.29697,0.262322,0.119008,411.05
Luke 22:19,3,Matt 26:27,0.204538,0.206704,0.19897,0.314938,2.05
Luke 22:19,4,Matt 14:19,0.14402,0.154129,0.118024,0.079848,464.05
Luke 22:19,5,Matt 20:15,0.138462,0.149563,0.109916,0.0778,275.05
Luke 22:19,6,Matt 4:9,0.116684,0.132459,0.07612,0.055272,862.05
Luke 22:19,7,Matt 26:12,0.115726,0.097759,0.161925,0.067493,17.05
Luke 22:19,8,Matt 3:17,0.113591,0.107232,0.129944,0.058401,871.05
Luke 22:19,9,Matt 21:23,0.112799,0.101047,0.143018,0.078883,233.05
Luke 22:19,10,Matt 15:26,0.111576,0.129063,0.066611,0.078594,421.05
Luke 22:19,11,Matt 21:11,0.108721,0.106289,0.114974,0.07658,245.05
Luke 22:19,12,Matt 8:9,0.107605,0.116239,0.085402,0.076067,726.05
Luke 22:19,13,Matt 6:11,0.106554,0.101637,0.119198,0.052903,787.05
Luke 22:19,14,Matt 12:23,0.106439,0.115351,0.083524,0.072103,568.05
Luke 22:19,15,Matt 21:43,0.092736,0.085709,0.110804,0.073333,213.05
Luke 22:19,16,Matt 13:11,0.090843,0.082115,0.113286,0.064455,530.05
Luke 22:19,17,Matt 6:22,0.088977,0.071571,0.133737,0.059812,776.05
Luke 22:19,18,Matt 6:25,0.086318,0.074025,0.117927,0.049751,773.05
Luke 22:19,19,Matt 27:59,0.085551,0.065563,0.136951,0.068014,104.95
Luke 22:19,20,Matt 22:38,0.085253,0.081235,0.095586,0.03762,172.05
Luke 22:20,1,Matt 26:28,0.194177,0.180596,0.229098,0.182624,1.1
Luke 22:20,2,Matt 23:35,0.121689,0.114076,0.141266,0.07915,130.1
Luke 22:20,3,Matt 10:42,0.119899,0.139215,0.070232,0.064356,621.1
Luke 22:20,4,Matt 26:27,0.103144,0.112777,0.078371,0.28024,2.1
Luke 22:20,5,Matt 26:39,0.09831,0.086799,0.127909,0.065598,9.9
Luke 22:20,6,Matt 20:22,0.097886,0.084218,0.133033,0.098943,268.1
Luke 22:20,7,Matt 23:26,0.095676,0.076818,0.144167,0.063631,139.1
Luke 22:20,8,Matt 23:25,0.090398,0.076447,0.126272,0.076169,140.1
Luke 22:20,9,Matt 20:23,0.081109,0.08305,0.076117,0.098297,267.1
Luke 22:20,10,Matt 27:25,0.074112,0.061271,0.107131,0.074492,70.9
Luke 22:20,11,Matt 13:52,0.072166,0.079064,0.05443,0.068305,489.1
Luke 22:20,12,Matt 23:30,0.06901,0.050459,0.116715,0.044279,135.1
Luke 22:20,13,Matt 21:30,0.067423,0.067617,0.066923,0.048274,226.1
Luke 22:20,14,Matt 25:17,0.066504,0.067248,0.064592,0.043215,58.1
Luke 22:20,15,Matt 3:17,0.065751,0.056826,0.088702,0.052949,871.1
Luke 22:20,16,Matt 26:29,0.062936,0.050619,0.094609,0.114147,0.1
Luke 22:20,17,Matt 21:11,0.060442,0.056326,0.071024,0.07658,245.1
Luke 22:20,18,Matt 27:60,0.057156,0.04144,0.097568,0.053834,105.9
Luke 22:20,19,Matt 4:9,0.055871,0.06726,0.026587,0.045589,862.1
Luke 22:20,20,Matt 27:4,0.054403,0.054609,0.053876,0.063337,49.9
Luke 22:21,1,Matt 26:23,0.156986,0.133182,0.218197,0.220646,6.14
Luke 22:21,2,Matt 26:46,0.14338,0.090856,0.278444,0.091263,16.86
Luke 22:21,3,Matt 12:49,0.123444,0.080823,0.23304,0.070396,542.14
Luke 22:21,4,Matt 15:27,0.115506,0.112882,0.122252,0.046198,420.14
Luke 22:21,5,Matt 17:22,0.107134,0.118625,0.077587,0.087331,359.14
Luke 22:21,6,Matt 26:21,0.104058,0.092354,0.134155,0.210442,8.14
Luke 22:21,7,Matt 19:15,0.093906,0.090538,0.102565,0.039295,305.14
Luke 22:21,8,Matt 26:45,0.092666,0.096986,0.081558,0.092077,15.86
Luke 22:21,9,Matt 21:12,0.084879,0.080004,0.097413,0.050745,244.14
Luke 22:21,10,Matt 26:25,0.081703,0.067346,0.118618,0.180258,4.14
Luke 22:21,11,Matt 26:16,0.075213,0.089703,0.037953,0.05769,13.14
Luke 22:21,12,Matt 8:15,0.071313,0.069165,0.076837,0.026441,720.14
Luke 22:21,13,Matt 26:50,0.070354,0.055757,0.107891,0.038359,20.86
Luke 22:21,14,Matt 4:12,0.070037,0.079502,0.045698,0.031833,859.14
Luke 22:21,15,Matt 9:25,0.070035,0.065469,0.081774,0.036763,676.14
Luke 22:21,16,Matt 18:8,0.069818,0.07296,0.061739,0.059353,346.14
Luke 22:21,17,Matt 27:18,0.068837,0.100778,0.040671,0.046615,63.86
Luke 22:21,18,Matt 27:2,0.066702,0.076474,0.041577,0.080907,47.86
Luke 22:21,19,Matt 24:10,0.065972,0.079496,0.031198,0.056222,116.14
Luke 22:21,20,Matt 19:13,0.0642,0.061421,0.071344,0.048639,307.14
Luke 22:22,1,Matt 26:24,0.394162,0.394042,0.394471,0.220646,5.19
Luke 22:22,2,Matt 17:22,0.169958,0.178475,0.148057,0.087331,359.19
Luke 22:22,3,Matt 12:8,0.162365,0.163389,0.159733,0.062089,583.19
Luke 22:22,4,Matt 26:2,0.142832,0.145608,0.135695,0.066914,27.19
Luke 22:22,5,Matt 20:18,0.134852,0.141466,0.117845,0.089848,272.19
Luke 22:22,6,Matt 24:30,0.129593,0.12824,0.133072,0.057378,96.19
Luke 22:22,7,Matt 16:13,0.128845,0.121226,0.148436,0.071289,395.19
Luke 22:22,8,Matt 13:37,0.12427,0.121124,0.132359,0.060462,504.19
Luke 22:22,9,Matt 24:37,0.123212,0.12356,0.122317,0.058339,89.19
Luke 22:22,10,Matt 12:45,0.114876,0.118263,0.106169,0.061452,546.19
Luke 22:22,11,Matt 24:44,0.112003,0.103032,0.135071,0.097308,82.19
Luke 22:22,12,Matt 26:45,0.110558,0.113283,0.10355,0.092077,15.81
Luke 22:22,13,Matt 16:27,0.101926,0.09062,0.130998,0.088861,381.19
Luke 22:22,14,Matt 12:32,0.10171,0.086906,0.139778,0.055579,559.19
Luke 22:22,15,Matt 11:19,0.101498,0.105447,0.091344,0.054112,602.19
Luke 22:22,16,Matt 13:41,0.09736,0.093646,0.10691,0.045737,500.19
Luke 22:22,17,Matt 26:64,0.094905,0.087537,0.113853,0.076142,34.81
Luke 22:22,18,Matt 18:7,0.092703,0.032374,0.247834,0.054687,347.19
Luke 22:22,19,Matt 24:27,0.092316,0.093452,0.089394,0.061356,99.19
Luke 22:22,20,Matt 24:39,0.092107,0.090689,0.095752,0.04035,87.19
Luke 22:23,1,Matt 12:48,0.144234,0.177357,0.059063,0.065163,543.24
Luke 22:23,2,Matt 21:10,0.13634,0.172776,0.042648,0.058551,246.24
Luke 22:23,3,Matt 19:27,0.111353,0.090141,0.165898,0.069011,293.24
Luke 22:23,4,Matt 16:22,0.101995,0.117807,0.061334,0.053375,386.24
Luke 22:23,5,Matt 24:45,0.093146,0.067384,0.15939,0.097308,81.24
Luke 22:23,6,Matt 7:9,0.086595,0.086452,0.086965,0.050915,755.24
Luke 22:23,7,Matt 26:68,0.079169,0.099682,0.026421,0.049455,38.76
Luke 22:23,8,Matt 12:11,0.07872,0.077639,0.081498,0.053512,580.24
Luke 22:23,9,Matt 11:14,0.071884,0.077328,0.057884,0.041591,607.24
Luke 22:23,10,Matt 8:27,0.068222,0.0834,0.029192,0.055585,708.24
Luke 22:23,11,Matt 9:5,0.068176,0.085373,0.023954,0.048587,696.24
Luke 22:23,12,Matt 16:15,0.060354,0.068564,0.039244,0.04167,393.24
Luke 22:23,13,Matt 27:54,0.058298,0.069865,0.028554,0.044254,99.76
Luke 22:23,14,Matt 12:7,0.058167,0.072515,0.021273,0.077639,584.24
Luke 22:23,15,Matt 18:1,0.057194,0.032944,0.119549,0.090579,353.24
Luke 22:23,16,Matt 11:7,0.056667,0.060973,0.045593,0.051679,614.24
Luke 22:23,17,Matt 17:22,0.056342,0.053052,0.064801,0.070212,359.24
Luke 22:23,18,Matt 10:2,0.056333,0.065564,0.032598,0.038951,661.24
Luke 22:23,19,Matt 22:42,0.056222,0.055375,0.0584,0.090813,168.24
Luke 22:23,20,Matt 20:22,0.056028,0.059794,0.046343,0.057877,268.24
Luke 22:24,1,Matt 22:42,0.176137,0.200444,0.113633,0.090813,168.29
Luke 22:24,2,Matt 26:66,0.163524,0.192656,0.088613,0.083503,36.71
Luke 22:24,3,Matt 22:38,0.147772,0.181611,0.060757,0.058039,172.29
Luke 22:24,4,Matt 22:17,0.128931,0.157303,0.055975,0.055154,193.29
Luke 22:24,5,Matt 18:4,0.113557,0.138862,0.048487,0.082176,350.29
Luke 22:24,6,Matt 17:25,0.108237,0.122689,0.071077,0.073222,356.29
Luke 22:24,7,Matt 5:35,0.103458,0.124661,0.048937,0.061673,811.29
Luke 22:24,8,Matt 18:12,0.101532,0.118054,0.059049,0.05655,343.29
Luke 22:24,9,Matt 21:28,0.100046,0.115708,0.059771,0.053683,228.29
Luke 22:24,10,Matt 24:44,0.091219,0.101339,0.065195,0.068047,82.29
Luke 22:24,11,Matt 23:26,0.08664,0.110113,0.02628,0.038883,139.29
Luke 22:24,12,Matt 23:11,0.082518,0.089426,0.064757,0.037116,153.29
Luke 22:24,13,Matt 20:26,0.080592,0.086078,0.066486,0.180367,264.29
Luke 22:24,14,Matt 18:1,0.07444,0.073658,0.07645,0.092077,353.29
Luke 22:24,15,Matt 11:11,0.071936,0.069574,0.078012,0.04843,610.29
Luke 22:24,16,Matt 8:26,0.069948,0.06975,0.070457,0.058587,709.29
Luke 22:24,17,Matt 12:48,0.069401,0.068958,0.070539,0.065163,543.29
Luke 22:24,18,Matt 24:21,0.067877,0.073398,0.053678,0.043745,105.29
Luke 22:24,19,Matt 12:6,0.066781,0.069282,0.060351,0.048079,585.29
Luke 22:24,20,Matt 16:15,0.065847,0.069756,0.055795,0.04167,393.29
Luke 22:25,1,Matt 10:18,0.113504,0.099174,0.15035,0.062997,645.33
Luke 22:25,2,Matt 25:34,0.111253,0.108254,0.118964,0.050209,41.33
Luke 22:25,3,Matt 12:21,0.083632,0.077426,0.09959,0.028121,570.33
Luke 22:25,4,Matt 24:7,0.076433,0.081839,0.062531,0.047578,119.33
Luke 22:25,5,Matt 20:25,0.075139,0.047302,0.146718,0.202396,265.33
Luke 22:25,6,Matt 27:11,0.07452,0.043042,0.155462,0.047176,56.67
Luke 22:25,7,Matt 27:37,0.072491,0.041153,0.153074,0.032004,82.67
Luke 22:25,8,Matt 22:3,0.069403,0.065582,0.079229,0.046551,207.33
Luke 22:25,9,Matt 20:19,0.067144,0.046412,0.120456,0.045314,271.33
Luke 22:25,10,Matt 25:40,0.066444,0.051409,0.105104,0.04087,35.33
Luke 22:25,11,Matt 28:19,0.064027,0.041988,0.120701,0.034115,130.67
Luke 22:25,12,Matt 2:3,0.063557,0.048326,0.102723,0.049205,908.33
Luke 22:25,13,Matt 14:9,0.061444,0.045359,0.102807,0.029332,474.33
Luke 22:25,14,Matt 2:2,0.060711,0.040616,0.112383,0.052496,909.33
Luke 22:25,15,Matt 17:25,0.059435,0.036901,0.117379,0.064467,356.33
Luke 22:25,16,Matt 21:43,0.058784,0.056099,0.065689,0.04284,213.33
Luke 22:25,17,Matt 22:43,0.056468,0.05073,0.071224,0.068201,167.33
Luke 22:25,18,Matt 27:29,0.055641,0.03418,0.110826,0.033228,74.67
Luke 22:25,19,Matt 24:9,0.05396,0.044635,0.077937,0.024599,117.33
Luke 22:25,20,Matt 22:13,0.053487,0.034441,0.102464,0.032098,197.33
Luke 22:26,1,Matt 20:26,0.293103,0.319029,0.226435,0.202396,264.38
Luke 22:26,2,Matt 20:28,0.115872,0.123093,0.097304,0.122471,262.38
Luke 22:26,3,Matt 8:24,0.109905,0.133904,0.048192,0.063216,711.38
Luke 22:26,4,Matt 18:4,0.094709,0.039422,0.236877,0.066389,350.38
Luke 22:26,5,Matt 11:26,0.077539,0.085247,0.05772,0.043018,595.38
Luke 22:26,6,Matt 24:21,0.07531,0.084763,0.051003,0.034667,105.38
Luke 22:26,7,Matt 18:3,0.074221,0.033619,0.178627,0.085028,351.38
Luke 22:26,8,Matt 19:8,0.072822,0.062848,0.098467,0.036147,312.38
Luke 22:26,9,Matt 11:11,0.070924,0.069092,0.075635,0.048796,610.38
Luke 22:26,10,Matt 22:38,0.068806,0.051558,0.113156,0.041098,172.38
Luke 22:26,11,Matt 23:11,0.068721,0.065716,0.07645,0.037116,153.38
Luke 22:26,12,Matt 10:25,0.068028,0.014762,0.204999,0.044549,638.38
Luke 22:26,13,Matt 10:16,0.067395,0.016643,0.197901,0.072387,647.38
Luke 22:26,14,Matt 2:6,0.067141,0.066982,0.067552,0.050143,905.38
Luke 22:26,15,Matt 4:11,0.066892,0.073383,0.0502,0.057776,860.38
Luke 22:26,16,Matt 8:15,0.06568,0.069897,0.054838,0.060755,720.38
Luke 22:26,17,Matt 9:17,0.064404,0.064433,0.064329,0.03732,684.38
Luke 22:26,18,Matt 17:2,0.064265,0.017668,0.184087,0.034109,378.38
Luke 22:26,19,Matt 22:36,0.061899,0.043324,0.109661,0.057546,174.38
Luke 22:26,20,Matt 7:29,0.059054,0.01869,0.162846,0.036128,735.38
Luke 22:27,1,Matt 20:28,0.163101,0.181687,0.11531,0.122471,262.43
Luke 22:27,2,Matt 26:20,0.149654,0.165257,0.109532,0.069829,9.43
Luke 22:27,3,Matt 23:19,0.133748,0.11087,0.192576,0.061199,146.43
Luke 22:27,4,Matt 22:11,0.121787,0.103522,0.168756,0.080683,199.43
Luke 22:27,5,Matt 23:17,0.115778,0.104175,0.145612,0.092458,148.43
Luke 22:27,6,Matt 18:1,0.111254,0.129754,0.063681,0.094793,353.43
Luke 22:27,7,Matt 4:11,0.108111,0.121082,0.074758,0.056375,860.43
Luke 22:27,8,Matt 8:15,0.103485,0.115329,0.073031,0.057078,720.43
Luke 22:27,9,Matt 9:10,0.103265,0.111733,0.08149,0.063585,691.43
Luke 22:27,10,Matt 26:7,0.096919,0.10669,0.071795,0.055754,22.43
Luke 22:27,11,Matt 22:10,0.092672,0.101224,0.070679,0.08541,200.43
Luke 22:27,12,Matt 27:55,0.090134,0.098588,0.068396,0.081218,100.57
Luke 22:27,13,Matt 25:44,0.080493,0.07488,0.094928,0.059553,31.43
Luke 22:27,14,Matt 23:11,0.075628,0.068489,0.093986,0.034339,153.43
Luke 22:27,15,Matt 18:2,0.070465,0.063903,0.087341,0.094793,352.43
Luke 22:27,16,Matt 18:20,0.066636,0.056514,0.092664,0.044989,335.43
Luke 22:27,17,Matt 10:16,0.064165,0.037578,0.132531,0.056749,647.43
Luke 22:27,18,Matt 12:48,0.056188,0.052813,0.064865,0.053797,543.43
Luke 22:27,19,Matt 11:11,0.055002,0.053285,0.059418,0.048796,610.43
Luke 22:27,20,Matt 18:4,0.053496,0.041086,0.08541,0.066389,350.43
Luke 22:28,1,Matt 6:13,0.127259,0.134225,0.109345,0.054126,785.48
Luke 22:28,2,Matt 26:41,0.088539,0.098869,0.061976,0.046128,11.52
Luke 22:28,3,Matt 12:30,0.084089,0.035861,0.208103,0.025999,561.48
Luke 22:28,4,Matt 16:15,0.061509,0.031902,0.137641,0.075832,393.48
Luke 22:28,5,Matt 12:48,0.057113,0.031537,0.122882,0.053797,543.48
Luke 22:28,6,Matt 13:38,0.051067,0.033687,0.09576,0.03981,503.48
Luke 22:28,7,Matt 6:21,0.046244,0.037664,0.068308,0.035453,777.48
Luke 22:28,8,Matt 13:39,0.04585,0.034545,0.074921,0.038082,502.48
Luke 22:28,9,Matt 26:38,0.045787,0.013285,0.129364,0.042893,8.52
Luke 22:28,10,Matt 23:8,0.045249,0.028148,0.089223,0.048647,156.48
Luke 22:28,11,Matt 25:36,0.043441,0.014763,0.117182,0.03254,39.48
Luke 22:28,12,Matt 6:23,0.043285,0.03307,0.069553,0.033493,775.48
Luke 22:28,13,Matt 6:22,0.042981,0.032212,0.070676,0.035453,776.48
Luke 22:28,14,Matt 26:23,0.04267,0.0,0.152391,0.033325,6.48
Luke 22:28,15,Matt 20:15,0.042611,0.027939,0.080341,0.037752,275.48
Luke 22:28,16,Matt 20:27,0.042084,0.040275,0.046733,0.096982,263.48
Luke 22:28,17,Matt 5:35,0.038653,0.026947,0.068757,0.035099,811.48
Luke 22:28,18,Matt 23:30,0.037637,0.029931,0.086961,0.045137,135.48
Luke 22:28,19,Matt 12:27,0.037058,0.013795,0.096874,0.077723,564.48
Luke 22:28,20,Matt 10:30,0.036683,0.017093,0.087058,0.041312,633.48
Luke 22:29,1,Matt 7:21,0.07845,0.055395,0.137736,0.042055,743.52
Luke 22:29,2,Matt 11:27,0.073836,0.057256,0.11647,0.046142,594.52
Luke 22:29,3,Matt 10:33,0.06671,0.035348,0.147353,0.038198,630.52
Luke 22:29,4,Matt 23:9,0.065829,0.061885,0.075972,0.030608,155.52
