mark_ref,rank,matt_ref,combined,wj_content,wj_all,wj_bigram,sr_content,rare_inter
Mark 8:20,6,Matt 15:38,0.088729,0.110339,0.105046,0.0,0.142857,6.853351
Mark 8:20,7,Matt 22:26,0.086165,0.095241,0.099731,0.0,0.166667,5.572417
Mark 8:20,8,Matt 9:16,0.082019,0.113699,0.118067,0.0,0.095238,11.627261
Mark 8:20,9,Matt 21:43,0.081519,0.101809,0.107051,0.0,0.125,6.739924
Mark 8:20,10,Matt 22:28,0.079529,0.093176,0.090285,0.0,0.142857,5.572417
Mark 8:20,11,Matt 24:17,0.075272,0.07946,0.08746,0.0,0.153846,4.77391
Mark 8:20,12,Matt 25:28,0.074522,0.079446,0.101995,0.0,0.142857,4.77391
Mark 8:20,13,Matt 16:24,0.072323,0.090243,0.094912,0.0,0.111111,6.739924
Mark 8:20,14,Matt 24:18,0.070931,0.071467,0.101998,0.0,0.142857,4.77391
Mark 8:20,15,Matt 13:12,0.068896,0.078987,0.083514,0.0,0.125,4.77391
Mark 8:20,16,Matt 25:29,0.066775,0.074487,0.097261,0.0,0.117647,4.77391
Mark 8:20,17,Matt 20:14,0.065568,0.069439,0.076541,0.0,0.133333,4.77391
Mark 8:20,18,Matt 14:12,0.063766,0.064895,0.095631,0.0,0.125,4.77391
Mark 8:20,19,Matt 16:15,0.06249,0.047042,0.049575,0.0,0.181818,1.966014
Mark 8:20,20,Matt 8:7,0.061819,0.040987,0.070111,0.0,0.181818,1.966014
Mark 8:21,1,Matt 13:51,0.298098,0.445089,0.311416,0.0,0.333333,7.720753
Mark 8:21,2,Matt 15:10,0.25876,0.278789,0.333048,0.0,0.5,7.720753
Mark 8:21,3,Matt 17:13,0.172633,0.238224,0.209875,0.0,0.222222,7.720753
Mark 8:21,4,Matt 16:15,0.131846,0.119096,0.115855,0.0,0.333333,1.966014
Mark 8:21,5,Matt 8:7,0.122567,0.086681,0.168945,0.0,0.333333,1.966014
Mark 8:21,6,Matt 13:13,0.121146,0.161213,0.152668,0.0,0.166667,5.754739
Mark 8:21,7,Matt 13:14,0.120284,0.126605,0.162529,0.0,0.235294,7.720753
Mark 8:21,8,Matt 14:18,0.112637,0.079309,0.102819,0.0,0.333333,1.966014
Mark 8:21,9,Matt 22:20,0.109973,0.068875,0.123123,0.0,0.333333,1.966014
Mark 8:21,10,Matt 16:12,0.105459,0.137496,0.128164,0.0,0.153846,7.720753
Mark 8:21,11,Matt 5:2,0.09923,0.063225,0.136355,0.0,0.285714,1.966014
Mark 8:21,12,Matt 16:9,0.097923,0.112757,0.108189,0.0,0.181818,6.383348
Mark 8:21,13,Matt 20:33,0.096062,0.067215,0.08672,0.0,0.285714,1.966014
Mark 8:21,14,Matt 5:27,0.095193,0.071424,0.059088,0.0,0.285714,1.966014
Mark 8:21,15,Matt 26:21,0.093102,0.072223,0.106014,0.0,0.25,1.966014
Mark 8:21,16,Matt 24:47,0.092539,0.062859,0.071094,0.0,0.285714,1.966014
Mark 8:21,17,Matt 9:3,0.091378,0.060437,0.070384,0.0,0.285714,1.966014
Mark 8:21,18,Matt 23:36,0.091024,0.066035,0.041657,0.0,0.285714,1.966014
Mark 8:21,19,Matt 25:12,0.089505,0.076507,0.050769,0.0,0.25,1.966014
Mark 8:21,20,Matt 24:4,0.088187,0.061223,0.106361,0.0,0.25,1.966014
Mark 8:22,1,Matt 14:36,0.171447,0.190533,0.241687,0.0,0.307692,11.0367
Mark 8:22,2,Matt 9:28,0.123543,0.13516,0.156624,0.0,0.235294,8.672351
Mark 8:22,3,Matt 14:18,0.119733,0.138915,0.127766,0.0,0.222222,5.51835
Mark 8:22,4,Matt 5:4,0.110958,0.121304,0.119265,0.0,0.222222,5.51835
Mark 8:22,5,Matt 8:5,0.095964,0.100651,0.143076,0.0,0.181818,5.51835
Mark 8:22,6,Matt 9:21,0.094946,0.109414,0.093464,0.0,0.181818,5.51835
Mark 8:22,7,Matt 21:14,0.093841,0.100398,0.122983,0.0,0.181818,5.467057
Mark 8:22,8,Matt 8:7,0.092173,0.080274,0.116052,0.0,0.222222,3.205294
Mark 8:22,9,Matt 9:29,0.089949,0.103683,0.099583,0.0,0.166667,5.51835
Mark 8:22,10,Matt 17:7,0.088869,0.100646,0.128084,0.0,0.153846,5.51835
Mark 8:22,11,Matt 8:15,0.087145,0.092986,0.119677,0.0,0.166667,5.51835
Mark 8:22,12,Matt 18:29,0.085338,0.093093,0.101129,0.0,0.166667,5.51835
Mark 8:22,13,Matt 14:11,0.08352,0.092036,0.113344,0.0,0.153846,5.51835
Mark 8:22,14,Matt 23:19,0.083466,0.095807,0.070195,0.0,0.166667,5.467057
Mark 8:22,15,Matt 12:9,0.082563,0.063588,0.139481,0.0,0.2,3.205294
Mark 8:22,16,Matt 8:31,0.080469,0.085365,0.112851,0.0,0.153846,5.51835
Mark 8:22,17,Matt 20:34,0.07904,0.083638,0.106339,0.0,0.153846,5.51835
Mark 8:22,18,Matt 14:34,0.078925,0.062568,0.107693,0.0,0.2,3.205294
Mark 8:22,19,Matt 23:24,0.075325,0.078496,0.066691,0.0,0.166667,5.467057
Mark 8:22,20,Matt 23:17,0.073646,0.082793,0.078171,0.0,0.142857,5.467057
Mark 8:23,1,Matt 19:15,0.150749,0.143127,0.15634,0.069498,0.266667,10.324348
Mark 8:23,2,Matt 19:13,0.105565,0.113676,0.123052,0.0,0.210526,10.324348
Mark 8:23,3,Matt 12:22,0.102764,0.112227,0.122616,0.0,0.2,10.46411
Mark 8:23,4,Matt 14:31,0.098,0.129042,0.188788,0.0,0.105263,11.998325
Mark 8:23,5,Matt 9:18,0.095787,0.091766,0.110862,0.040289,0.166667,10.324348
Mark 8:23,6,Matt 12:10,0.09448,0.094937,0.136627,0.0,0.190476,9.570576
Mark 8:23,7,Matt 15:31,0.078321,0.083709,0.086521,0.0,0.16,10.46411
Mark 8:23,8,Matt 20:34,0.067698,0.079094,0.098835,0.0,0.111111,7.364177
Mark 8:23,9,Matt 24:4,0.066321,0.065285,0.119427,0.0,0.125,4.997053
Mark 8:23,10,Matt 22:35,0.065064,0.062227,0.10395,0.0,0.133333,4.936429
Mark 8:23,11,Matt 22:41,0.064404,0.066327,0.078902,0.0,0.133333,4.936429
Mark 8:23,12,Matt 21:14,0.063429,0.065531,0.0894,0.0,0.125,5.467057
Mark 8:23,13,Matt 23:19,0.060795,0.063543,0.086706,0.0,0.117647,5.467057
Mark 8:23,14,Matt 13:16,0.059031,0.060493,0.068097,0.0,0.125,4.997053
Mark 8:23,15,Matt 21:7,0.058472,0.060264,0.078244,0.0,0.117647,5.6902
Mark 8:23,16,Matt 10:11,0.057638,0.061194,0.090476,0.0,0.105263,5.977883
Mark 8:23,17,Matt 12:49,0.056285,0.055853,0.076212,0.0,0.117647,4.634148
Mark 8:23,18,Matt 23:17,0.056067,0.057544,0.091192,0.0,0.105263,5.467057
Mark 8:23,19,Matt 27:37,0.055606,0.059541,0.077602,0.0,0.105263,5.6902
Mark 8:23,20,Matt 17:10,0.054853,0.054567,0.10298,0.0,0.1,4.936429
Mark 8:24,1,Matt 24:4,0.176123,0.154349,0.143803,0.102475,0.333333,6.963067
Mark 8:24,2,Matt 13:17,0.156903,0.175722,0.178286,0.0,0.3,10.613672
Mark 8:24,3,Matt 13:14,0.134853,0.139493,0.149382,0.0,0.285714,10.613672
Mark 8:24,4,Matt 9:5,0.127356,0.136175,0.12744,0.0,0.266667,7.59559
Mark 8:24,5,Matt 4:19,0.125845,0.110568,0.094226,0.0,0.333333,5.398365
Mark 8:24,6,Matt 18:10,0.123171,0.148317,0.143237,0.0,0.210526,10.613672
Mark 8:24,7,Matt 11:4,0.119923,0.119364,0.128754,0.0,0.266667,6.963067
Mark 8:24,8,Matt 14:29,0.119586,0.127495,0.122137,0.0,0.25,7.59559
Mark 8:24,9,Matt 14:26,0.11446,0.160912,0.185204,0.0,0.117647,11.246195
Mark 8:24,10,Matt 5:28,0.113895,0.107232,0.123072,0.0,0.266667,6.963067
Mark 8:24,11,Matt 11:5,0.1138,0.130295,0.13062,0.0,0.210526,11.78978
Mark 8:24,12,Matt 27:49,0.110944,0.099349,0.090941,0.0,0.285714,5.616619
Mark 8:24,13,Matt 16:6,0.11028,0.09463,0.105532,0.0,0.285714,5.616619
Mark 8:24,14,Matt 27:4,0.109798,0.098588,0.082906,0.0,0.285714,5.616619
Mark 8:24,15,Matt 21:26,0.109375,0.094144,0.136767,0.0,0.266667,5.398365
Mark 8:24,16,Matt 24:2,0.108756,0.104223,0.083304,0.054099,0.2,6.963067
Mark 8:24,17,Matt 16:28,0.106004,0.12077,0.116577,0.0,0.2,9.04897
Mark 8:24,18,Matt 13:37,0.104198,0.092471,0.092527,0.0,0.266667,5.398365
Mark 8:24,19,Matt 26:64,0.103436,0.121013,0.108854,0.0,0.190476,9.04897
Mark 8:24,20,Matt 9:30,0.103374,0.08752,0.106563,0.0,0.266667,5.616619
Mark 8:25,1,Matt 19:15,0.157901,0.142088,0.17839,0.07592,0.285714,10.324348
Mark 8:25,2,Matt 26:43,0.113677,0.116016,0.144115,0.0,0.235294,9.986324
Mark 8:25,3,Matt 12:13,0.112255,0.126399,0.132707,0.0,0.210526,11.305177
Mark 8:25,4,Matt 7:5,0.108368,0.126556,0.133222,0.0,0.190476,12.648912
Mark 8:25,5,Matt 9:18,0.099131,0.091338,0.126549,0.042366,0.173913,10.324348
Mark 8:25,6,Matt 19:13,0.086712,0.11302,0.136314,0.0,0.111111,10.324348
Mark 8:25,7,Matt 17:11,0.072146,0.083354,0.096372,0.0,0.125,6.67103
Mark 8:25,8,Matt 20:33,0.069728,0.071494,0.089841,0.0,0.142857,5.284735
Mark 8:25,9,Matt 5:38,0.064309,0.071231,0.072552,0.0,0.125,5.284735
Mark 8:25,10,Matt 21:7,0.063867,0.059929,0.118989,0.0,0.125,5.6902
Mark 8:25,11,Matt 13:16,0.063283,0.06379,0.079105,0.0,0.133333,5.284735
Mark 8:25,12,Matt 22:1,0.062798,0.061711,0.100284,0.0,0.125,4.701589
Mark 8:25,13,Matt 12:49,0.062082,0.055501,0.121067,0.0,0.125,4.634148
Mark 8:25,14,Matt 9:29,0.061792,0.063704,0.081247,0.0,0.125,5.284735
Mark 8:25,15,Matt 19:26,0.060512,0.069468,0.081992,0.0,0.105263,6.516879
Mark 8:25,16,Matt 17:8,0.057608,0.05875,0.076411,0.0,0.117647,5.284735
Mark 8:25,17,Matt 27:37,0.057405,0.059214,0.085365,0.0,0.111111,5.6902
Mark 8:25,18,Matt 8:15,0.057067,0.051645,0.08827,0.0,0.125,4.634148
Mark 8:25,19,Matt 6:32,0.056949,0.063278,0.062518,0.0,0.111111,6.383348
Mark 8:25,20,Matt 26:72,0.056592,0.054384,0.071194,0.0,0.125,4.701589
Mark 8:26,1,Matt 15:24,0.172648,0.213681,0.231581,0.0,0.266667,12.03935
Mark 8:26,2,Matt 10:11,0.169211,0.168216,0.146228,0.08699,0.285714,10.297537
Mark 8:26,3,Matt 10:5,0.150049,0.146662,0.208937,0.0,0.315789,10.987258
Mark 8:26,4,Matt 21:37,0.145946,0.142204,0.152877,0.0,0.333333,6.667603
Mark 8:26,5,Matt 9:7,0.134785,0.140489,0.271201,0.0,0.222222,5.371747
Mark 8:26,6,Matt 23:38,0.118939,0.137229,0.127417,0.0,0.222222,5.371747
Mark 8:26,7,Matt 19:23,0.116791,0.107709,0.149888,0.0,0.266667,6.285669
Mark 8:26,8,Matt 21:2,0.111756,0.104406,0.147734,0.0,0.25,7.943897
Mark 8:26,9,Matt 10:12,0.111281,0.105316,0.19444,0.0,0.222222,4.319654
Mark 8:26,10,Matt 10:40,0.111197,0.131775,0.155344,0.0,0.181818,4.701589
Mark 8:26,11,Matt 21:3,0.109447,0.139924,0.157113,0.0,0.153846,6.667603
Mark 8:26,12,Matt 18:3,0.10901,0.106457,0.140458,0.0,0.235294,6.285669
Mark 8:26,13,Matt 21:10,0.104533,0.119855,0.198293,0.0,0.153846,6.285669
Mark 8:26,14,Matt 7:21,0.103045,0.101564,0.128964,0.0,0.222222,6.285669
Mark 8:26,15,Matt 22:12,0.101393,0.085906,0.127355,0.0,0.25,6.285669
Mark 8:26,16,Matt 19:17,0.1001,0.089282,0.12864,0.0,0.235294,6.285669
Mark 8:26,17,Matt 5:20,0.097692,0.089961,0.127649,0.0,0.222222,6.285669
Mark 8:26,18,Matt 8:31,0.096294,0.110543,0.157804,0.0,0.153846,6.667603
Mark 8:26,19,Matt 12:4,0.093624,0.126462,0.156639,0.0,0.105263,9.691401
Mark 8:26,20,Matt 27:19,0.093338,0.08214,0.093158,0.0,0.235294,6.667603
Mark 8:27,1,Matt 16:13,0.41195,0.416977,0.430136,0.232879,0.615385,28.443198
Mark 8:27,2,Matt 17:10,0.183775,0.148937,0.189249,0.100406,0.363636,10.637844
Mark 8:27,3,Matt 20:17,0.177782,0.180461,0.238472,0.0,0.363636,13.551328
Mark 8:27,4,Matt 19:26,0.161851,0.143143,0.133296,0.04552,0.363636,10.826741
Mark 8:27,5,Matt 27:11,0.153597,0.16318,0.161655,0.0,0.32,12.330819
Mark 8:27,6,Matt 16:15,0.147418,0.090607,0.174319,0.056853,0.375,4.36968
Mark 8:27,7,Matt 26:26,0.146477,0.132331,0.17096,0.033175,0.307692,11.129791
Mark 8:27,8,Matt 24:1,0.145953,0.139677,0.153828,0.052683,0.272727,10.80406
Mark 8:27,9,Matt 18:1,0.144435,0.157931,0.188204,0.0,0.272727,11.129791
Mark 8:27,10,Matt 19:23,0.13119,0.116768,0.135227,0.042304,0.272727,8.726125
Mark 8:27,11,Matt 16:20,0.123849,0.115945,0.116743,0.0,0.3,8.105081
Mark 8:27,12,Matt 26:71,0.121528,0.149762,0.177709,0.0,0.181818,11.438339
Mark 8:27,13,Matt 12:48,0.120899,0.070988,0.181171,0.043351,0.3,4.36968
Mark 8:27,14,Matt 11:8,0.119923,0.116153,0.154806,0.0,0.26087,9.879966
Mark 8:27,15,Matt 26:64,0.118166,0.092027,0.098146,0.030722,0.296296,8.423075
Mark 8:27,16,Matt 13:10,0.117516,0.091184,0.189152,0.052495,0.222222,5.701416
Mark 8:27,17,Matt 14:27,0.117237,0.101862,0.14256,0.0,0.285714,7.39439
Mark 8:27,18,Matt 13:1,0.11692,0.105017,0.118085,0.062994,0.210526,7.068658
Mark 8:27,19,Matt 22:16,0.116404,0.137903,0.168471,0.0,0.1875,16.362636
Mark 8:27,20,Matt 14:15,0.115666,0.120574,0.143875,0.028078,0.2,14.082964
Mark 8:28,1,Matt 16:14,0.636512,0.703801,0.538709,0.441502,0.777778,31.451801
Mark 8:28,2,Matt 17:13,0.230312,0.281839,0.320592,0.072369,0.266667,12.637764
Mark 8:28,3,Matt 14:2,0.191337,0.20134,0.198355,0.05693,0.333333,12.637764
Mark 8:28,4,Matt 26:21,0.183895,0.145088,0.165841,0.065229,0.428571,5.896204
Mark 8:28,5,Matt 21:26,0.166274,0.221317,0.196231,0.0,0.235294,11.251469
Mark 8:28,6,Matt 3:1,0.166213,0.179952,0.188495,0.065541,0.25,10.67175
Mark 8:28,7,Matt 11:11,0.164305,0.175123,0.194042,0.046201,0.272727,12.637764
Mark 8:28,8,Matt 14:4,0.16167,0.148419,0.159832,0.087022,0.285714,6.47756
Mark 8:28,9,Matt 21:4,0.148613,0.16589,0.168196,0.0,0.285714,6.739924
Mark 8:28,10,Matt 17:10,0.144718,0.129479,0.197861,0.0,0.333333,7.484364
Mark 8:28,11,Matt 14:8,0.143816,0.150945,0.172435,0.056812,0.222222,10.67175
Mark 8:28,12,Matt 11:12,0.143703,0.146503,0.189065,0.057703,0.222222,10.67175
Mark 8:28,13,Matt 17:11,0.142267,0.154066,0.196043,0.0,0.266667,7.484364
Mark 8:28,14,Matt 4:14,0.140692,0.155888,0.133998,0.0,0.285714,6.739924
